"Account Name","Environment","Cloud Provider","Cloud Provider Identifier","Service","Rule ID","Rule Title","Check Status","Risk Level","Cost","Savings","Message","Region","Categories","Resource","Provider Resource ID","Tags","Failure Discovery Date","Failure Resolved Date","Last Updated Date","Rule Release Date","Rule Update Date","Resolution Page","Check ID","Link to resource","Meta","TagObjects"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment SecurityCenterBuiltIn monitoring of maximum owners in subscription accounts is enabled.","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment ENABLE_DEFENDER_SQL monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_SQL","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_SQL","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_SQL","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_SQL;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment NIC_NO_PUBLIC_IP monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NIC_NO_PUBLIC_IP","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NIC_NO_PUBLIC_IP","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NIC_NO_PUBLIC_IP","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NIC_NO_PUBLIC_IP;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment AUTOPROVISION_LAW_SUB monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AUTOPROVISION_LAW_SUB","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AUTOPROVISION_LAW_SUB","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AUTOPROVISION_LAW_SUB","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AUTOPROVISION_LAW_SUB;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment APP_SVC_CLIENT_CERTS monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SVC_CLIENT_CERTS","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SVC_CLIENT_CERTS","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SVC_CLIENT_CERTS","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SVC_CLIENT_CERTS;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment KV_DIAGNOSTIC_LAW monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/KV_DIAGNOSTIC_LAW","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/KV_DIAGNOSTIC_LAW","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/KV_DIAGNOSTIC_LAW","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/KV_DIAGNOSTIC_LAW;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment SUB_MORE_THAN_ONE_OWNER monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUB_MORE_THAN_ONE_OWNER","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUB_MORE_THAN_ONE_OWNER","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUB_MORE_THAN_ONE_OWNER","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUB_MORE_THAN_ONE_OWNER;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment SYS_UPDATE_INSTALL monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SYS_UPDATE_INSTALL","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SYS_UPDATE_INSTALL","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SYS_UPDATE_INSTALL","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SYS_UPDATE_INSTALL;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment ENABLE_DEFENDER_APPSVC monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_APPSVC","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_APPSVC","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_APPSVC","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_APPSVC;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment ALLOW_LOCATION monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment GUEST_EXTENSION_SYS_MI monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/GUEST_EXTENSION_SYS_MI","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/GUEST_EXTENSION_SYS_MI","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/GUEST_EXTENSION_SYS_MI","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/GUEST_EXTENSION_SYS_MI;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment PRIENT_AZURE_SQL_ENABLED monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/PRIENT_AZURE_SQL_ENABLED","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/PRIENT_AZURE_SQL_ENABLED","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/PRIENT_AZURE_SQL_ENABLED","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/PRIENT_AZURE_SQL_ENABLED;excluded=false",""
